customer_id,book_id,quantity
305767,213397,3
310046,214050,3
310975,209639,6
304099,212011,1
314368,225614,2
313606,216677,3
302935,236939,4
304266,218343,1
306607,227216,2
301683,224367,2
302334,239991,1
311050,216265,2
312444,213046,4
308567,203808,1
302983,220435,4
308590,234365,1
302154,201228,4
313777,208731,3
305631,223032,5
302678,212729,4
313177,247859,6
312314,224902,3
304728,213623,5
314686,230155,2
309824,213747,5
307150,210269,3
312142,211048,4
310825,212143,3
311914,244589,3
306983,248692,4
308837,233662,4
313527,233317,2
311493,221876,4
307731,209010,6
304782,223481,1
300341,215831,3
301141,239017,1
310732,201554,6
300917,232210,1
313826,204912,4
313736,237449,2
311557,249776,7
310860,210434,2
304505,240980,4
310099,212476,5
310393,234472,3
311035,203633,1
307802,216877,3
302707,229761,2
307837,218076,4
307793,240763,6
301590,219040,2
306893,218897,3
305360,239886,6
300018,203660,3
309120,206775,2
314955,239658,3
306051,248029,1
304907,217585,4
312508,210324,1
311565,243437,1
311216,220554,4
312052,238262,2
305499,237860,2
305924,212971,3
301017,226224,3
310050,216590,5
300994,233118,1
311014,231776,4
314014,208923,4
306843,229136,3
313497,248530,4
305782,231669,1
312150,245930,2
300588,236207,1
301816,207125,2
312536,238183,3
301052,236246,2
304437,233537,3
310281,207929,2
304913,223304,4
304575,229164,2
307261,203487,1
308815,202377,3
301497,243571,2
301620,225070,4
306452,247741,1
312829,205503,2
314768,203460,4
314697,231763,4
310309,226505,4
310974,228515,2
313249,246098,4
303520,222204,4
311034,213412,6
307498,208442,4
304040,205165,1
312684,240182,1
309437,245293,2
307677,213547,3
308571,240209,7
301521,221295,2
308485,204204,2
309734,227911,4
309307,206922,5
309683,234414,3
308641,226870,3
313370,233474,3
308259,206624,3
310121,209179,3
310025,238658,1
307429,217107,4
307559,245132,3
300951,206668,7
300504,214206,5
310510,211766,3
304162,233588,4
309455,225984,5
304499,228693,5
302064,247656,2
307996,216982,1
307729,229039,5
303544,231045,2
300803,226699,3
309969,243331,3
308308,233884,6
313644,219587,3
303760,203896,3
306277,213768,1
313333,221637,2
305615,223480,1
303720,224777,3
304667,237310,7
305476,236497,6
304045,225361,2
305624,219755,2
310484,231609,3
305003,210104,2
303235,217086,4
303345,203187,2
308997,226990,5
314629,217932,5
302952,224728,3
314834,222923,5
301511,206867,3
312018,247716,4
311150,214706,3
305946,202362,4
305988,201013,4
305409,211625,1
314867,249832,3
306570,237743,2
309855,222572,1
306872,214338,5
313345,240084,3
302909,244028,4
309385,219073,1
312239,222915,5
306427,235433,4
310165,231943,5
313010,247434,2
314108,212532,1
305785,228435,2
301487,225594,4
301874,233875,2
310289,230744,2
314426,242443,2
314881,228237,3
307012,203955,3
302192,223693,4
309822,218589,2
310870,243994,2
313722,229919,2
302867,220969,5
301192,218617,3
300530,228047,3
312378,245826,1
301895,209394,4
310059,229159,2
303283,235521,7
306340,226846,3
314462,238578,1
304008,238102,2
311905,219052,2
300305,227384,3
306154,233367,1
314878,216741,3
305529,210125,1
303507,224813,6
306294,243538,3
312239,229730,1
307897,225290,3
305890,238737,3
312768,226510,4
301008,202703,4
313644,209597,3
304079,232699,5
307017,208050,4
303869,210055,2
301110,237100,4
300734,248866,2
301100,243313,2
314648,213491,1
301680,205433,2
313545,205903,1
309003,235402,4
310066,209652,1
303128,220433,1
301311,219644,3
301207,245143,5
313611,214708,3
310277,233248,5
308777,226265,5
308732,241612,4
310431,212362,2
305648,217561,4
300256,223899,2
303537,223451,3
308502,242157,3
309523,217360,3
303096,235094,4
300211,225423,2
311613,241209,3
309489,241228,3
306898,234530,6
307108,209807,2
301753,231059,4
313435,219060,1
300485,219660,3
311904,224925,3
302321,225046,5
302430,208731,3
304298,220985,3
309353,231820,3
309022,208387,4
313715,203568,2
308195,223927,3
310279,240753,1
312481,207101,4
307368,229012,1
300884,245857,2
314864,200346,1
313237,212960,1
304535,229414,3
312004,232590,1
308168,222672,3
312369,220684,3
300553,221533,4
301758,216574,3
308692,210477,4
310938,206753,4
301758,233908,2
300572,245329,3
300518,222890,2
313276,221155,4
314187,211877,6
302642,212758,2
304615,231200,2
311400,216430,2
307455,240419,3
300081,207851,5
313921,249371,5
312233,249984,2
305628,208289,5
309386,209333,5
314586,232824,2
314679,244974,4
306158,202633,4
308389,239240,1
314430,230362,3
311025,246531,3
311507,225934,1
304288,223378,5
306406,249043,1
310999,201556,1
311327,204160,5
312210,214732,6
305515,211461,4
300260,243723,6
310163,210980,1
313528,224547,1
311073,246909,3
300190,205050,3
309226,237421,5
304093,202690,2
301403,228391,3
306983,213782,2
314647,214390,5
308280,200882,3
302225,237659,2
314657,221696,3
300154,228448,2
309731,232845,2
314157,214099,4
302950,243853,4
310454,211869,5
308330,209030,3
301389,228145,2
309885,241826,4
306744,241969,2
313312,234265,3
308374,241482,3
314658,246063,4
301452,213335,1
308342,235707,4
314886,201436,3
304055,203106,4
310239,238203,1
310139,230906,4
310412,221204,1
300934,226073,1
306951,238993,1
309929,238881,1
306116,203866,2
314095,212761,3
306859,202839,4
303639,208853,2
306089,249793,3
302786,248673,4
300864,234799,5
304372,231984,5
312522,249846,8
308935,244463,1
312787,220088,3
310347,209390,3
307541,249306,5
312849,203845,1
306397,242191,5
305452,200833,2
300658,215080,7
314570,237474,6
314143,206378,4
301537,206203,2
309615,234751,3
301140,234632,4
309915,247773,4
308668,239770,1
307532,249398,7
314003,217752,5
303528,239292,2
313572,209460,1
310128,225624,2
303692,245611,2
310804,211991,4
301667,229138,3
300502,249090,4
300976,238676,1
313762,230655,1
313585,242828,3
308233,207280,1
313196,225030,3
300396,234923,1
306250,221640,1
306978,233769,3
302907,240263,1
300460,211628,3
306121,207531,2
300551,245443,4
308461,208012,3
313518,204904,1
310363,242331,5
308117,244914,1
307715,215344,3
305532,226830,2
311946,225080,1
303342,229542,3
302808,214268,1
305348,223989,4
308259,206816,5
311482,244913,5
311406,246436,3
306164,201063,4
307955,217956,2
309640,203668,7
314769,208641,1
304704,241459,3
301990,248859,6
302711,204164,2
305245,216840,4
314066,244977,3
304830,227419,4
300851,212421,4
307867,201257,1
301998,233964,1
301034,246251,1
309281,216974,5
310573,224249,4
305690,246399,3
307460,223648,3
302291,203290,1
300913,236099,2
311371,200133,7
306271,213094,2
301948,231439,2
304443,208300,6
310829,223742,2
309795,211274,1
302498,220237,4
305814,212898,1
314785,217062,4
312598,229179,4
302289,214289,5
304996,202134,2
302471,212598,5
310869,233349,7
312479,234755,2
307200,217961,3
306617,204156,2
303111,230109,4
302141,232372,2
310341,219399,2
303063,211132,3
307821,205317,2
308850,201715,2
301875,241461,2
310019,201011,2
313898,243285,2
310755,224658,2
312334,249560,4
304180,200320,2
311136,246562,4
300888,210099,4
306290,234032,4
311316,237163,2
314166,248158,3
305216,206388,5
308617,228442,2
306964,226636,2
301096,207825,1
302873,248795,4
306183,243960,5
307168,211679,5
313203,220790,2
308684,236474,1
312561,236735,4
302464,202494,5
301636,209094,2
301261,235458,6
301143,205809,3
300958,244184,1
303570,229878,2
307604,203700,2
303396,215474,2
303722,204458,4
311107,225221,2
314054,240327,5
307098,231216,3
301507,236735,2
303221,209717,2
300934,227647,1
312087,203693,6
306877,237002,2
300920,225832,5
304021,212288,2
311665,206095,2
303383,240636,1
305678,232428,3
311201,247729,3
300650,226707,2
303493,232301,4
308465,234670,3
305665,239140,2
310768,205758,3
308952,200994,1
305375,241159,5
314370,249321,5
313831,223602,3
308928,249490,2
306271,200032,3
314012,210183,5
310886,248714,5
313173,227553,1
309314,210485,5
307655,239935,3
302090,216132,2
305401,241879,4
308505,200018,3
313450,232391,3
302593,201338,5
305366,210594,5
304552,230400,4
300054,206216,2
309230,204195,2
300317,200941,3
303553,245884,4
304524,236174,4
305616,217537,2
305498,202174,6
304416,221041,2
301328,242059,2
311117,238363,3
301288,221797,5
314987,220367,1
309613,208107,3
302047,213105,4
311576,245022,5
303325,217922,7
307708,229607,2
312876,212453,6
302238,222223,1
312355,212013,4
314042,246503,2
301425,237661,2
311287,210592,2
307359,233390,4
311658,217262,4
312960,215407,4
300165,226857,3
300202,235184,1
307887,201333,2
313835,204701,3
305532,205793,3
302021,213764,3
312956,202292,4
303580,218543,2
314357,245960,2
309186,215495,1
314632,226819,3
310571,234267,3
310093,233018,3
312109,235649,1
310029,227614,4
305118,238567,2
308980,207548,7
301554,232398,4
313064,201485,3
313914,239687,1
312915,245095,4
302284,230974,1
306559,234064,2
313221,215230,5
313536,237200,3
302799,204842,2
301522,234850,4
314188,227512,5
300534,215829,2
306528,232758,5
303681,220412,6
311063,240069,6
303739,219572,2
308387,226806,6
306695,233927,4
312929,215148,6
308387,213715,4
305162,221384,4
308988,237978,6
302499,223759,2
311052,243329,4
308864,212563,3
302948,219419,2
314855,236152,2
301979,229172,1
312150,245529,2
309653,228636,2
300382,226517,2
304767,236670,3
310690,210289,3
311231,229082,1
314810,206456,3
301123,220782,2
309263,210561,5
302215,228710,4
312847,225664,1
303192,223433,3
310571,235040,3
306457,225054,1
309625,220570,4
311457,227291,4
305406,232101,2
304369,205519,3
310419,244098,4
304952,202736,4
305368,237798,3
310869,203353,3
313464,225923,3
307429,217442,3
312871,211774,7
302831,229819,4
308828,222073,1
305714,223590,3
314426,211549,2
312376,242852,1
310129,249561,5
310262,236196,3
313174,217921,3
302948,248074,3
311443,204097,4
306873,243940,5
304446,204368,3
314787,242611,2
312064,217969,1
306192,219834,4
311920,205733,4
311463,226406,1
301286,243792,3
312545,232811,1
313880,241090,2
313351,219435,2
305491,202180,2
312097,207907,4
306971,244529,3
306108,231627,4
300512,246319,1
303738,241877,7
303825,231279,1
313807,211585,3
314072,207428,1
309466,206271,2
306455,210013,1
301923,238779,2
311105,203531,1
308216,215326,3
312677,235100,3
304958,206289,4
306488,207565,2
302656,200284,3
307805,244042,3
302363,212268,1
301534,215364,2
301406,234266,2
303894,216698,4
309114,204875,2
311326,239099,5
304279,228319,2
301448,200256,6
306937,202330,2
313155,203792,3
312309,220748,1
310430,200910,1
303236,244317,3
313768,236752,2
309866,239168,6
303106,203167,4
300393,243330,6
313357,225400,2
301740,237520,3
304540,240281,4
309486,203289,3
301438,221011,1
308471,214420,4
314155,243339,1
311111,201871,5
307664,214404,1
312502,236173,2
310735,240220,2
303854,200136,6
301611,225400,1
307433,212305,9
310516,222918,6
300727,204756,1
305279,207691,6
301015,244353,2
301281,231852,3
310659,203697,1
313248,249777,3
301977,218319,2
306113,214670,2
313191,210181,3
302061,248131,5
304843,249948,5
306960,209126,5
309353,223259,3
310668,243395,2
313404,218515,1
302001,241914,1
305306,247849,5
308085,244608,6
306964,213183,3
305608,241053,4
302945,243283,2
307808,236878,4
314873,230406,4
311714,207128,3
305032,228209,3
309285,203828,2
311531,227032,2
302492,239836,4
314806,219500,1
313004,246245,5
308405,239881,1
314595,245602,2
312554,209805,1
313085,215743,3
308898,204891,1
311841,203331,2
307374,202329,4
301210,224424,3
302690,207028,1
311554,213015,2
313288,204869,2
313207,207568,4
302800,230011,4
305233,207659,5
304081,228467,2
300988,240705,4
305775,226503,3
311534,206813,1
302347,240732,1
312070,234044,3
306191,221499,2
311257,222210,3
313476,212905,3
314478,229635,2
311991,235738,3
313946,245538,3
308712,219031,3
310976,220582,4
311367,200120,4
313806,228934,2
307858,227673,4
310356,238577,3
310800,217350,2
314450,210787,4
306710,232612,4
313459,227965,4
304422,239841,5
310191,219596,2
306871,226164,3
305768,200333,4
307711,223434,3
310426,224309,2
306079,224662,2
303395,239271,6
308040,216480,2
303592,246186,1
307643,227959,5
305255,204575,1
311336,235693,2
313609,238606,3
300512,229563,1
310922,237553,3
304289,228788,5
311032,214883,1
300907,242512,2
308188,204785,3
306036,202792,1
303366,237884,5
308572,243885,2
301148,224949,3
307862,204030,4
303413,205910,3
304748,248852,1
304195,240284,2
303817,236295,4
312307,204788,2
303541,220962,1
306787,206713,6
305110,230939,5
306533,245569,2
303435,234096,3
308427,209416,2
303621,225155,2
306070,207845,4
312990,211113,4
310346,232401,4
313388,203786,3
314264,205880,4
303910,249596,3
313120,231106,2
312303,229172,3
308444,222795,5
303199,220887,4
311652,239551,3
300537,237171,2
312861,222219,2
311741,237123,2
306049,246350,3
311282,202576,3
309719,248211,3
304430,203458,2
312242,218052,2
314039,219725,1
309228,202031,3
312905,242225,2
314323,211468,3
311091,209753,4
308927,202363,2
306712,247610,5
311727,201620,5
308183,204353,5
308588,200011,7
308837,241900,5
303865,213233,1
313615,215094,3
311463,214005,1
302850,243907,1
301989,231618,1
300241,246389,5
302400,222499,2
312166,210684,1
311413,228639,1
304236,207042,2
301487,242328,1
310944,243988,4
300974,221766,2
305453,240609,4
310192,221241,3
307158,215613,2
307060,214285,3
314497,244230,4
300333,215976,1
300271,243540,3
311340,214284,4
313545,232315,4
302776,222784,2
302713,207759,2
313360,244124,3
311029,207557,3
302944,211577,3
312269,231121,3
304977,211412,6
311682,226482,5
310552,245097,4
303898,244690,4
311585,226844,5
304559,247321,6
310518,202654,2
306117,206903,7
303323,234798,3
301620,239870,2
301195,231308,2
312970,203861,3
311964,240092,5
311601,218844,4
313616,224291,2
307090,203215,1
301049,231167,1
302680,203410,2
314745,221771,1
308789,217110,4
300067,238680,5
303094,201104,5
314895,203878,3
311939,227045,1
313155,203484,6
305137,212258,4
300829,207480,2
305723,225041,7
311935,220492,3
310731,200167,2
301230,221567,4
308651,241496,4
301222,246043,4
308169,207228,1
303722,232667,7
312934,211381,2
305289,226811,4
312256,234739,1
300431,245119,6
300196,205716,6
305250,217558,3
307764,235752,4
300034,230220,1
308642,241058,5
304766,230602,2
313324,227026,2
314564,239089,2
307049,246773,2
302308,221787,7
310301,225119,2
313553,245106,5
313428,228027,5
305276,212043,1
310049,232783,2
308608,215567,5
312593,212702,2
306059,223775,3
311698,210570,4
306611,200270,3
306711,220046,1
311461,215325,4
300765,238189,5
308671,234358,3
314994,222438,4
309787,224407,1
314259,203278,2
300374,224560,3
302880,220705,2
314972,206796,2
313901,230813,1
301905,242640,3
308385,228204,5
303737,224805,5
301422,231839,2
313350,231545,3
301795,218179,3
310951,237775,1
301173,241851,3
311663,213715,5
306301,213306,4
311229,236426,5
300903,231474,5
304837,224596,3
308131,219514,5
300303,236571,1
302324,233323,4
305140,216404,3
310241,239119,5
313807,234018,1
301494,235544,2
303838,229455,4
305569,228511,5
300260,220806,1
308789,210312,1
309514,231432,5
309345,221901,2
311380,226975,2
305502,218584,5
300831,226896,3
310167,211870,5
303220,200238,5
307671,245441,3
309711,246774,4
312809,231559,6
314754,207823,5
305015,200860,1
312233,231251,1
308749,221477,4
307229,219777,4
305979,216776,4
300680,205810,2
310314,206889,1
305835,235237,3
301740,211285,3
306676,208193,8
311999,223451,2
305539,201418,4
308192,224115,2
302889,222659,7
304783,223822,2
300499,206211,2
312430,202537,1
310818,226985,7
311317,232711,3
307886,216175,2
312276,210663,2
303936,246663,3
311355,238487,2
300719,209497,6
301046,228771,3
308929,236302,5
311868,203523,1
313625,204596,3
308184,225796,5
305619,241081,3
304476,248004,7
307003,217563,3
308104,242613,4
306142,236046,2
307756,234707,3
310911,235337,3
309506,200155,2
306686,229925,2
310598,203500,4
310558,221608,3
305789,208978,4
306415,248376,5
301018,248599,6
306526,248340,2
311530,204894,1
308134,202982,4
313372,210657,2
314449,204073,2
307820,235126,2
303123,232983,3
304359,216380,4
309887,241130,1
306365,242651,2
304175,207692,1
307727,205687,5
300603,201635,1
300302,224960,4
313047,226014,3
311740,220271,6
300933,240444,3
300970,219705,5
301497,247624,3
309591,212113,3
311929,205662,3
307533,210910,8
313090,201462,2
311753,245127,1
308694,217800,3
306649,245005,3
306662,248789,5
302708,201921,1
310688,214736,5
312415,222781,3
314919,224854,2
308978,213006,3
311357,224901,1
309030,236344,2
301286,229202,2
302369,248325,5
304762,200054,5
302249,244910,4
314747,207857,4
300363,215305,1
313639,223851,1
302830,228362,1
314135,241153,2
310705,201015,3
309026,244022,5
300232,205997,1
301082,224774,1
311853,236344,5
302642,200544,2
311556,219381,2
311274,249566,6
300771,233489,3
305754,232580,2
310877,203417,3
311535,225840,5
312711,205835,2
300272,219367,6
308888,229284,3
310801,234100,4
304142,233374,2
312431,201987,2
302244,201971,1
304939,223609,1
308303,205688,3
300983,239451,1
309910,204579,3
310923,247649,4
314704,244017,2
314081,216697,8
302420,205595,4
305238,245289,4
306174,223841,2
310091,205407,5
305977,245666,3
300888,248678,2
309130,239046,3
313389,219786,1
314646,207294,3
313216,227601,6
310229,227152,4
304065,224584,4
303672,204272,4
306494,232731,3
308378,241395,5
308290,215294,3
308234,233337,4
300408,231071,2
304891,230269,3
311289,230019,2
302504,206857,7
305922,231763,3
300698,227791,1
303913,239373,7
306675,214399,2
302940,247170,3
308824,234899,4
305754,200103,1
308404,216295,2
306238,223596,2
304997,225899,2
311659,214821,5
303610,204489,4
307036,223165,3
313502,206191,2
305802,229958,3
307849,212749,2
313806,234394,3
301989,216619,2
307341,219381,3
304906,201242,3
313921,203460,2
302549,226743,2
312219,241692,1
304693,214779,1
301888,229677,2
303524,245326,3
304956,247010,1
306479,238231,4
307491,223770,1
309057,232413,7
303964,231341,5
314773,246912,5
301674,243212,2
300621,238460,1
305619,211410,4
302467,230329,1
301550,234089,1
307131,204806,4
313001,235830,5
301427,204283,7
307441,210858,3
309394,233023,7
304334,241872,4
308005,234004,7
313124,236652,4
303502,224736,6
308351,214126,4
310112,220131,4
308121,228550,4
314350,245830,5
307478,212288,2
314579,226405,2
312713,211896,3
308915,232048,5
303674,202972,5
300466,223246,1
313309,238728,2
300787,230103,4
304325,215985,4
300126,244970,1
304973,207121,2
314325,220716,4
307308,233134,4
303702,212224,6
300392,229999,4
302642,228232,1
311497,210809,3
302782,205075,3
308491,227367,2
305169,203435,4
304968,214110,3
311854,233731,3
305683,233420,4
306503,219085,3
309118,238615,2
313182,249440,6
309773,202519,3
311526,229265,4
307149,248676,5
314534,241379,3
302544,245187,2
309816,206422,3
302633,233981,3
310487,246166,4
306138,245678,3
305889,217071,3
303470,239204,3
311969,212833,2
310870,217256,1
301253,217241,3
310374,200542,3
307046,218795,1
309169,204705,1
312392,233683,3
301914,231036,2
302924,248421,2
309895,239958,3
306372,203285,2
310076,204509,4
313399,229298,3
307976,244585,3
306711,204326,10
305737,218882,1
314493,243235,2
302389,227593,2
311664,210713,6
302428,213137,2
301397,209717,3
312941,235111,2
300096,201323,4
304616,248969,3
304086,239830,6
314209,228276,3
304894,228725,4
302076,244778,5
308001,241784,1
301295,218352,1
309647,204219,4
308113,203050,2
310577,235648,6
300382,226888,2
313996,203357,2
313211,201209,2
304421,237447,4
310128,237594,1
306293,227675,5
303425,221963,1
304623,209512,3
304533,243941,4
304770,241891,4
301602,236536,2
314918,203693,3
309956,203481,5
313863,226060,5
306913,228483,3
310310,219942,2
302404,204787,4
312035,220952,2
305557,221275,4
300154,249213,4
310498,206234,1
310827,245752,2
311855,205752,1
305037,202256,3
306576,218891,4
312917,228168,2
313550,238252,2
307355,209077,3
311818,233250,3
301169,209284,3
305832,226986,3
303781,221013,4
303859,202999,7
306399,201388,6
303302,205743,4
314889,216106,1
307744,238743,1
302873,226810,6
306168,221966,5
311972,244211,6
301558,209760,7
314420,240313,4
307348,234459,3
308244,240834,4
309516,246702,4
305324,207930,6
314637,233688,2
307705,211108,4
301863,242936,1
308171,202426,4
313192,245003,3
309142,223501,6
307522,228624,2
306489,215298,1
312093,210525,3
314698,214267,2
314148,202382,2
313104,225837,5
308548,225975,1
309365,238620,4
300368,223417,4
312277,218987,3
311646,212479,4
311506,215798,1
302895,240974,1
304498,246668,2
311531,227080,2
314080,203203,2
314504,232024,3
311611,214723,2
306264,209401,3
312853,232310,3
300165,235540,2
309595,208041,2
312795,209930,6
313309,230048,5
310533,210329,1
306741,208422,1
314971,224396,1
304000,203142,4
312382,206493,3
313023,246784,1
301474,222284,4
312838,200686,1
305081,236115,4
304040,238257,4
313008,216046,5
314277,237044,6
303357,223360,3
303969,206278,4
307780,211993,3
312879,248260,4
311348,218167,4
307137,227194,3
311736,239162,3
314846,200130,4
308484,219951,5
306994,225691,1
302439,202375,4
307088,229357,1
309145,237366,5
300031,238859,7
304206,243190,1
313566,249264,1
302825,222392,3
310132,226961,2
303812,232226,1
303166,237779,1
300150,232942,2
304487,243706,2
310031,231685,6
301708,211545,4
302099,210212,6
306191,245350,3
300599,210648,3
306167,230649,3
311507,218066,2
314972,203626,1
307626,242368,4
313685,245338,1
304837,212541,2
303019,210121,3
310717,240240,3
311539,223251,2
305289,227452,1
312076,248540,4
301834,211299,3
313580,244722,4
300764,239845,6
307440,233902,3
312361,231655,3
305336,232920,5
306783,204265,5
307185,207041,5
307944,224578,4
309909,221818,4
306071,227015,3
301564,215819,3
310685,234345,3
301147,221137,6
307129,220373,5
309635,210718,1
307509,242098,1
307959,230071,3
301055,206431,3
311671,213983,5
308192,214738,8
310463,214557,5
312469,244331,2
311862,228218,4
305014,205686,2
310149,225073,10
310119,248660,4
301342,222227,4
307679,202770,3
301638,241603,2
310777,237482,4
301248,226845,1
309254,212982,4
313871,230824,1
301235,211838,3
311599,205157,4
314441,209564,3
302757,202712,1
308755,248154,6
311357,212811,3
304009,230172,3
308460,214887,2
304303,249731,5
302452,221625,2
309558,214886,2
312367,246242,4
313750,207059,2
307852,211495,2
307655,235515,6
314587,206243,1
303904,238203,5
312329,247192,2
301273,227972,1
312452,236717,3
300758,208570,2
303900,235857,3
300580,205571,2
306065,227460,4
304929,248644,2
312962,227561,6
312132,230158,6
311724,221598,5
311708,208115,5
312961,211946,2
300930,225294,6
308774,248889,2
309147,206816,5
308894,206668,2
309715,236967,8
305554,228016,1
309334,223090,2
303273,230414,4
301524,208034,1
304250,214387,4
304352,243965,3
306373,239394,3
314732,227183,8
301519,206116,5
304655,229377,1
305350,223667,8
309064,227010,5
303429,204838,2
310592,227585,1
311591,243814,3
311056,247381,3
302431,202565,5
310850,222385,8
309349,236108,5
303784,227196,1
302619,237549,1
309841,233300,3
310014,210485,3
304902,232927,4
306241,244072,6
300011,233745,1
300256,214788,3
308682,238293,2
304749,237442,4
305852,243219,2
306675,228242,4
302727,232372,2
307091,230604,3
312005,235282,3
313396,222444,1
304009,202532,3
305292,216200,5
305838,223648,3
314641,215379,5
308348,232631,1
302064,247296,5
314014,244058,4
311475,227175,1
312938,229687,6
304812,220980,1
314225,212650,2
303757,248531,5
301860,207167,8
303081,222956,3
309241,232290,2
310259,247597,1
300929,215028,3
314645,220145,3
314853,201732,1
301567,225901,5
309898,231544,4
302962,204488,1
305591,200920,5
308345,226391,5
308949,219546,3
314867,223872,5
312749,229624,3
312784,218300,7
304110,236868,3
310071,222327,3
306659,205822,4
304958,242584,6
309955,243725,4
304247,234081,2
307595,232841,2
302115,225148,4
302170,209870,1
313613,247322,2
308097,226794,3
312430,200496,3
300311,226694,2
300059,208688,6
306822,240580,5
309363,237405,3
311650,240144,8
307706,205651,2
306830,226972,1
302926,234603,3
314551,249399,4
301477,217709,3
314159,248353,3
312857,246901,3
306255,223711,2
302039,228408,2
313246,245031,1
312414,201257,4
300982,208428,3
310188,241555,6
300187,218446,2
311158,212320,3
311630,228808,6
314757,203627,3
306450,220744,5
304120,235049,3
304725,205308,1
312953,234248,2
301206,247506,6
305136,233322,4
314772,200954,2
302893,209179,2
302004,218438,1
307312,228548,2
300566,223241,3
308199,212572,1
305954,208302,2
308831,246990,3
309935,243159,2
310919,246533,4
313684,201162,1
310673,239253,1
300400,225974,1
314535,209489,2
303426,208185,3
300711,204418,4
306770,204393,2
309445,204311,2
306813,230776,3
304270,229846,4
313891,223998,1
304562,240125,1
312085,241696,3
303946,211353,3
304198,230828,5
312809,201266,1
304187,212942,4
313456,232896,5
308784,219293,2
312762,249910,3
308870,221459,1
310703,212440,2
305841,215820,3
303166,242060,4
306600,228411,3
314399,228675,1
314348,218189,1
304576,240461,2
303537,244988,6
311158,228822,3
304022,203336,1
307389,248284,2
304123,224475,4
307750,216182,2
301996,237509,2
312785,222262,5
312610,216106,3
300647,206928,1
303774,219406,1
314752,215122,1
314371,240655,1
304231,244888,5
312093,208731,7
312390,222730,2
304416,238374,3
310313,206761,6
303745,223622,1
304897,248737,4
300681,225931,3
302859,210723,2
303325,205706,3
310623,209097,7
310484,214694,2
302472,244638,3
303076,243972,1
309405,206003,2
307871,215179,6
304157,246917,4
311521,238393,4
301464,204422,4
312942,203781,1
306682,248439,4
303219,227665,1
312337,203579,5
311422,242597,2
307915,231240,4
308032,235737,8
310014,234868,4
305979,228217,3
309254,202197,3
307736,246931,6
304538,240231,6
309112,248346,2
300033,245179,2
305350,206984,4
311244,245119,1
305162,219008,6
313055,220123,3
304411,202184,5
303957,207189,4
309851,224453,4
310477,246850,3
303905,236436,2
305736,203722,1
305098,212559,3
308017,210403,4
300552,202926,4
311450,238847,1
311844,222929,3
310909,203421,4
310270,213418,1
305239,232277,3
314031,210963,3
300471,235335,4
306551,233331,3
314194,201691,5
313918,240411,3
301058,219798,3
307992,202992,5
305700,204830,6
304516,219503,2
308623,231911,4
303941,211260,3
309342,204683,2
307752,246865,3
313816,240424,1
314863,249329,3
301574,230764,1
310903,201717,3
311184,239944,2
312304,245982,3
305060,234123,2
304694,242349,1
305687,223971,3
311803,247529,2
303762,229000,5
305220,206377,2
313166,213221,1
311601,219171,1
303940,245361,5
302844,246304,4
304179,216934,3
311867,240265,2
307941,231482,4
312925,243051,1
302302,234927,5
300169,240423,1
309071,244116,3
308412,233840,3
305936,242054,1
311724,224430,1
309020,207395,2
308828,217628,1
307956,248233,9
311245,203875,5
314662,222988,4
300565,214130,5
305712,231663,3
312295,249860,2
308872,217255,2
310854,226025,2
309314,231631,5
313188,215863,2
304579,206011,4
303797,204967,5
308210,247249,2
308776,220004,2
314729,245958,1
305082,221050,3
314188,231713,3
314176,246704,1
303835,207702,4
310331,238422,2
301817,208240,4
313187,205683,3
309032,212063,2
303054,227079,7
301164,218278,5
302838,228411,4
313067,245020,2
306394,242590,4
309099,227284,3
308034,207874,4
305308,215105,8
305975,209253,4
311183,249093,3
308607,209998,3
312297,214504,3
302202,203286,1
306216,229810,1
307755,230406,4
314428,237762,4
311906,223882,6
309537,245212,4
304263,237198,4
306281,222385,4
310621,231830,6
306342,208190,1
310707,236226,5
314541,203621,1
312383,232243,1
305899,244645,1
305256,246823,5
314444,219143,4
304045,231546,1
305212,229336,3
312302,227990,4
307474,204362,3
307599,215651,2
302005,248697,2
311914,224734,3
311294,231317,5
303053,239799,3
308866,240551,8
313441,229475,2
303265,235655,3
312935,203740,2
309995,218533,6
305139,206310,3
306432,225297,3
308631,245873,8
312357,208505,2
301374,240831,2
307135,204939,2
314956,237547,4
312740,230091,2
308188,238340,3
304766,229901,3
312754,212401,3
312323,213271,3
303478,217325,3
303647,217114,3
303022,202265,5
301703,242934,2
306517,246558,6
309566,230076,2
300271,249479,3
311394,221940,1
301774,247683,2
306631,245808,2
301211,236856,4
304532,205133,1
307184,241967,5
304239,249886,2
313948,235111,1
313833,205088,2
308482,223617,2
314910,203701,2
307766,204708,4
303810,202782,2
300229,234235,4
300773,239457,6
307696,225729,4
302951,238950,2
314321,228997,3
310835,206040,3
314729,215424,3
304879,228218,4
303606,228387,6
303130,211825,4
305743,224033,2
312911,233955,2
314979,229438,3
301432,239952,1
313058,218126,3
308840,246740,5
301123,213623,1
303532,220824,3
312904,215171,5
312890,245299,1
305948,244078,1
303299,226810,4
309912,247441,4
310029,214012,1
313064,231543,4
313172,243630,4
306950,207250,1
309597,207986,1
305775,231032,7
304773,234883,3
301605,228481,2
309046,246500,3
314500,238871,3
314759,207882,1
301297,227566,1
313506,226388,1
301925,211371,2
310754,223043,5
308403,224799,4
307200,224150,4
313431,213787,1
303508,241970,2
