301792	232940	1
303149	231196	4
303308	236893	3
300885	209285	6
313435	219219	4
304109	214145	5
309044	219752	1
312367	240550	1
309583	231020	3
306936	223875	3
304366	217384	2
310402	240357	1
314027	237448	2
307209	203273	5
301207	219918	1
306136	249209	1
300399	234672	1
310898	206892	1
311338	245134	1
307564	233694	2
313870	232718	3
304403	224418	4
310476	245601	1
303622	218055	3
303773	222458	4
314304	242857	1
312892	235691	2
310927	218342	1
304396	210918	2
307391	229470	1
314185	202827	4
312567	244903	2
313082	203263	3
309418	230140	1
301754	217831	6
306352	204785	3
307696	200747	6
308431	219817	3
304203	219049	1
305378	235963	1
304543	238742	1
305441	214030	5
312125	246049	5
306093	203079	1
305166	213504	3
312501	229271	3
314939	247102	3
314251	218578	1
314088	205056	4
315000	232281	3
313461	201350	1
301976	244151	3
313713	211725	1
300008	218421	1
309051	234740	2
306929	225726	3
302668	238438	3
308268	203017	1
305561	238339	3
307533	235121	1
301312	229394	1
313918	223966	4
301122	204171	4
306796	228994	2
309094	218812	1
303904	208356	3
304778	234745	3
311952	211624	5
300243	210097	4
313920	209558	5
302099	248652	1
313086	230796	6
310161	248829	3
314862	226847	3
305149	203908	3
313092	200067	1
310251	241171	3
307800	216496	1
305985	241107	6
303942	218671	2
305035	211382	1
311055	207689	1
306685	249132	3
303923	224108	5
302265	205965	4
305506	215081	2
305894	228082	3
304569	213980	2
300789	239309	1
307359	249217	1
311045	200967	6
308597	210703	1
312251	246861	5
313125	232652	2
313049	213364	2
312334	226794	3
314098	234930	1
300420	247776	5
304918	224697	5
310291	244295	3
305371	212179	3
311670	209882	7
312908	210201	4
311458	206571	4
311820	212923	4
310187	201145	3
305303	204478	4
305176	240323	4
309254	216841	4
313613	235276	2
308278	248767	4
300654	212823	2
308710	237576	2
310861	232059	2
314644	222248	1
303313	247004	1
310070	226833	1
306349	200402	7
305408	223209	2
312082	232401	1
313591	238584	3
301404	241410	3
310739	248533	7
302619	238401	1
310951	216107	2
305540	203683	1
313635	207401	4
301454	218825	1
310765	239878	4
305981	216687	1
313856	225196	4
312860	243928	2
303930	220485	5
311567	218417	1
310514	233018	2
303673	216350	1
304367	206338	4
308503	200991	1
306811	201592	1
310152	205456	3
314908	243022	1
312168	214155	3
304699	239270	1
314651	209478	4
311253	240708	1
307968	247152	5
312970	246823	1
302061	236677	3
311483	212589	4
314291	229481	5
310377	233452	4
303662	222824	2
300339	232762	3
314127	247523	3
309367	233971	2
311843	204986	2
309823	204058	1
308238	216769	1
305426	209615	3
301615	223487	5
312566	245951	5
302786	200745	3
305064	237115	4
308541	201095	1
304368	249145	2
304576	241610	6
313346	214287	3
306594	242447	2
302101	245522	4
306342	221052	4
309134	249917	1
307156	224942	1
307521	231303	1
306682	243922	5
312534	207582	4
304532	248534	1
308639	213341	5
308693	243516	5
306855	218441	1
304161	239669	4
309354	248548	1
305490	222579	3
312547	241388	1
304447	221448	1
302589	235780	1
300032	204256	1
300627	209846	4
300945	220933	2
314399	229173	1
314624	215337	3
307505	229872	4
301636	247518	3
307806	241086	1
306239	204746	2
308032	240103	6
302220	215568	3
309213	204722	1
311534	241908	1
302944	219664	1
308705	217388	1
300722	249481	1
311851	224066	4
300673	226673	1
309506	220402	1
305845	230464	1
308450	222996	6
306522	231662	3
308086	217009	5
314977	235969	4
307453	248875	5
300753	220409	3
308605	244795	3
303534	219245	1
310415	239361	3
305638	223593	1
311071	231139	3
314902	246340	3
303195	224624	4
308375	230709	2
311931	235484	4
306675	227771	1
309166	248698	2
314928	242762	2
309696	242129	4
304609	215114	3
309881	218334	1
310679	217302	4
306183	201807	3
301141	215086	1
314561	236110	7
309653	222718	3
307855	207548	4
303279	242655	2
313908	245840	1
309230	216421	1
304678	201480	3
311831	221068	6
301408	216415	3
309985	241538	1
303594	219048	3
307369	206919	2
300675	242259	5
301831	247132	4
310106	201301	2
308596	209509	5
300915	206379	3
306664	231407	3
311335	222158	2
301289	246742	7
312475	226828	3
308562	226550	2
302469	243554	8
311795	206254	3
312989	209728	2
313789	220950	6
304550	230947	1
312102	224693	3
306357	206130	2
303585	227423	5
301948	211051	1
302091	238603	2
306106	201699	3
306269	220151	1
303743	224103	4
307706	214116	3
307288	212956	3
301157	245193	5
302168	233225	1
307672	235564	6
301386	225770	3
302639	200963	4
311961	210890	5
300661	201316	1
301510	242185	3
314730	230298	5
309590	234135	3
314103	220203	1
301648	235787	1
307116	248416	3
306718	232248	2
303850	247993	2
314035	211447	3
313295	235576	3
302165	226480	3
303965	214056	3
308937	206515	2
300805	216052	2
305585	216235	5
311386	200570	2
310215	245001	1
308140	211574	3
307444	220245	1
306822	214970	1
310622	203190	1
313484	203009	3
310359	243851	1
304443	247064	3
303280	226721	3
312452	207291	2
313145	235161	1
300248	223198	1
312578	231669	3
311039	248692	3
300280	246565	1
310205	233782	2
311606	212262	1
313583	248120	3
300586	243876	4
306812	204491	4
306293	249477	1
306219	223872	2
310633	241000	1
307637	201262	6
303043	236850	1
309451	213880	3
304551	200177	5
307746	219375	5
314316	206496	5
307856	206935	2
314755	241062	6
303202	213594	1
303382	243959	3
306868	223816	2
306693	212444	3
312672	210299	3
313418	212685	3
311947	217138	2
309337	218348	5
301249	237036	1
303539	222560	4
308736	200477	2
312222	201875	3
309779	229513	1
310475	227709	4
314471	229894	3
309169	245309	1
307896	207669	4
305519	239663	4
311724	212848	1
314000	244220	3
302414	211265	5
302699	213008	3
309840	207721	2
309962	226763	8
300891	201462	2
313751	205018	3
307595	248767	4
300821	210453	4
307598	206810	2
300711	242816	3
309654	248675	1
311681	229381	3
304762	224734	3
314755	244931	1
313901	243097	4
300132	215685	1
311903	207550	5
314047	217447	3
307596	237097	2
309424	212268	2
310988	248649	5
301105	207940	7
314784	214568	3
312446	229132	4
311343	212101	2
301661	244579	1
306905	225698	7
304100	229414	2
311082	249251	1
313624	228988	5
311133	226720	7
308914	213866	3
300703	228097	5
300654	240460	2
305825	245841	4
311226	212067	2
308764	237232	1
301218	214150	3
306822	204907	4
312093	248120	3
304454	209399	3
303286	248767	2
304583	227670	2
302186	234166	3
313426	203131	6
308156	204643	1
312118	213132	5
307105	207899	4
313556	221257	1
314133	243047	2
309381	217529	6
309428	208242	3
313927	211762	4
300052	222153	2
314416	219565	2
301059	226657	4
310291	218406	3
310768	243516	7
309522	215911	5
300598	214839	5
308797	224715	3
305183	248509	1
300065	239956	1
300372	216031	2
304659	233720	1
306499	232627	1
303877	249400	1
313423	233157	1
303143	221532	1
308607	234631	1
305904	234855	3
300586	218654	1
306550	240381	3
314111	222838	6
314543	223347	3
312554	204687	1
309009	207639	1
314309	226119	2
300705	230915	1
303663	241439	2
310633	216012	3
309557	236519	3
303385	210053	2
301159	243172	2
304368	249326	1
305212	225945	4
314104	223341	4
312085	202618	4
303691	214283	3
307872	240179	1
308973	200661	4
301144	210808	2
307454	242659	1
308529	217916	6
311596	204878	5
303082	231384	3
303119	226808	2
305776	217845	2
305150	215495	2
309263	247067	1
305465	230415	5
308693	200306	2
308166	209348	1
300750	237004	2
304511	249853	2
301120	232925	5
311965	238950	1
300402	236224	3
304824	240630	1
302755	238226	5
302532	227838	1
304947	246952	4
306620	216744	2
311426	247976	2
310214	213575	3
301705	237677	4
304306	214280	3
302980	248685	2
314398	215048	4
309458	208870	4
312400	231862	3
303964	224430	3
313458	241349	1
310095	204327	5
314118	224886	5
305434	218863	1
304897	227938	2
302763	228945	6
312959	213837	2
314873	217310	3
309382	239682	3
303268	227231	2
304241	211382	4
314096	241758	1
314443	245430	3
303580	212349	1
301802	229666	1
309558	249638	4
301005	249682	2
307306	229596	4
305812	200368	2
313816	248522	3
306543	223173	2
312305	225805	1
309143	208995	1
308785	215297	1
310246	248435	3
314019	220423	1
300435	248370	1
313556	201478	2
302959	224969	5
305596	245008	1
300464	214508	5
303075	203198	1
310369	212728	2
304598	241679	3
311017	204764	3
308561	208190	1
307577	224738	3
300604	239313	4
303110	217867	4
307094	226574	6
308311	211418	1
314176	210792	1
309413	231871	1
302388	249659	2
300384	205922	4
301146	233052	1
311719	232782	6
308087	233674	1
314112	232973	4
300068	207834	2
307647	242850	6
308163	237848	4
311215	208715	2
304255	212737	4
306282	212973	1
305224	246196	5
308073	223281	3
308458	203159	2
302119	245809	1
306859	241640	2
310693	209162	1
311755	202005	1
309692	220889	4
312669	232075	2
310216	249005	1
312523	213330	3
310420	215473	1
311152	209182	3
303834	245528	1
300322	213009	6
305938	204390	4
310690	217996	3
307719	213224	1
305334	216727	1
312984	217578	1
306942	235682	1
312770	222971	2
312326	239951	2
304811	229184	2
307410	215096	1
302956	248787	2
313779	226321	1
300419	213631	5
306319	214636	1
305802	237231	1
305755	202391	3
308179	216565	1
310087	234357	4
314482	220824	1
301382	229961	3
306378	215601	3
312589	224366	1
311381	218250	1
306832	239881	2
305992	235952	1
305466	237324	3
302247	233323	3
313210	240291	3
302971	212628	4
314658	236644	1
306686	200441	3
306816	246339	3
308534	233883	3
301994	232920	2
312746	200769	5
314754	246535	3
302950	212064	1
314413	248134	1
303122	224964	2
314035	239369	1
303720	230103	1
302521	219463	1
311155	244500	8
300964	208844	1
304321	242939	3
304188	249042	4
304843	213500	3
304738	229498	1
311951	233321	2
304687	208437	4
313627	230451	5
303198	218027	5
309655	225954	1
307240	219306	1
300632	226901	5
308208	204184	3
308486	212622	6
312169	203762	1
313761	249786	4
304670	242849	2
305933	227067	4
313613	241504	1
314343	235711	1
312631	241285	1
305397	212822	6
304554	249738	1
303118	204080	6
301225	239661	5
304801	247713	2
312781	229603	6
307779	219068	3
303733	204151	3
300018	229588	7
302212	201990	4
303597	239958	6
303143	225003	3
304487	215130	2
301794	219281	3
301010	215930	3
301385	240933	4
305694	201873	6
300216	233145	3
305199	223091	5
304104	247868	1
300154	232378	1
306256	208562	4
312333	209254	1
307265	236685	2
301453	202138	6
313041	223149	2
314699	225874	3
311268	235135	7
314470	200651	2
309023	202277	1
304676	220980	1
300179	241404	6
312309	236620	5
310051	205652	3
310417	232828	1
302350	242435	1
301929	231007	6
300239	216615	3
313543	243585	2
305211	240145	1
313394	215335	2
302643	215777	5
300303	202905	1
311904	227011	1
309502	203576	4
308940	227259	4
305938	245300	4
305044	241168	4
303543	234318	3
312109	224910	6
301012	221675	1
305408	206751	7
304397	206537	4
301498	227195	6
312083	206493	1
307062	229236	1
306196	211955	3
311156	245051	3
314013	203498	2
312043	239911	4
314323	203823	1
310396	215902	1
307698	218397	2
306031	211139	1
312745	220370	3
314016	236294	4
301892	245533	5
302587	246159	3
301833	227850	3
302904	233227	1
310628	214116	3
301712	237160	4
302186	201887	1
308067	234913	1
314090	205458	3
309776	237495	2
301536	211411	2
313345	225053	1
312416	202075	5
301625	236529	4
303219	245372	1
304518	213307	3
309417	218997	1
302334	204976	2
304536	237136	1
310282	207135	3
313030	217114	2
301838	225043	2
308880	231230	1
310620	218988	1
303542	248346	1
304996	238201	3
313190	232906	4
300174	227477	2
302328	227448	2
308661	239228	1
305990	204751	3
303865	230622	1
306504	209378	1
312728	212407	4
314360	244904	4
308915	212184	4
308419	207454	1
314936	222281	1
306755	244561	1
309365	240670	3
309819	205571	4
305244	246731	4
301170	249311	2
314864	247025	2
309610	237022	1
313948	220541	1
311638	247999	4
304334	235655	4
307745	212522	4
303813	236102	3
302149	200260	4
303857	231647	4
304275	249511	2
308346	223016	1
311317	240043	4
310024	202025	3
305361	209132	2
311550	233660	2
305162	238050	2
305563	231394	4
301764	228939	2
314668	205629	1
300986	228343	5
303896	233153	2
308276	210095	1
303831	205447	1
310579	204011	3
307808	232161	3
310508	209235	1
306657	242110	3
306745	241845	2
302891	222893	5
305695	204938	2
305442	218961	3
312564	216790	1
300082	249801	3
310763	238909	1
301823	212275	3
310060	231940	4
312622	219415	5
304970	234702	1
305337	216918	1
306270	228345	2
314846	215788	1
304025	213138	1
311173	215059	1
302078	211499	4
300765	211816	5
302630	208392	4
309126	221452	2
303653	208347	3
310992	240702	1
304601	235188	6
300968	234143	3
305148	235606	6
314982	203323	2
311637	202522	3
307967	221889	2
303488	215976	1
309451	226068	1
304189	209325	4
301528	235513	1
310970	238067	1
304074	237801	4
314923	237900	3
314849	211572	1
309818	248537	1
306280	247016	3
304245	234150	4
313417	231872	1
308188	211288	4
314332	236578	3
305054	247192	3
304472	233354	3
311673	242931	5
300148	249092	5
312704	235277	4
307946	226883	2
312443	222909	5
301828	247516	2
306470	224408	1
303807	206877	2
300951	211148	1
313590	247186	2
305494	241137	1
310606	212978	1
314196	249656	1
303806	248905	5
303127	212046	3
307507	247790	2
306609	200709	2
312063	230431	4
301926	216395	4
311695	213554	3
304985	223456	2
305826	249247	1
308325	213750	2
300976	223850	4
313604	235354	3
306381	204284	1
310605	219327	2
301383	236353	3
312096	218518	2
312814	216554	1
305533	204457	7
311894	219829	3
302999	200427	5
306693	212149	5
307773	237082	2
305728	245062	2
304269	236461	6
311124	241398	1
302987	217168	1
311891	245005	8
308890	227492	2
306391	205820	1
306498	238130	4
302353	226942	4
309538	205687	1
307404	243445	5
303148	225556	2
308030	234260	4
313022	240938	1
310965	230829	2
305198	207100	5
312554	235711	4
307806	241112	1
304839	224434	1
302137	218608	5
313070	205887	1
302090	200045	1
307140	202364	1
302016	237252	1
311083	216309	2
305476	206252	1
300569	210361	4
311055	214348	5
307200	200241	4
308240	245111	1
308427	243108	2
308077	224506	4
302205	219465	4
310030	247256	1
303326	203442	3
300983	224559	1
303517	235722	4
305798	246818	1
311161	244336	5
313376	210170	1
314803	232691	1
307008	208542	2
304717	217049	2
304262	202789	8
313304	240875	3
301463	216184	4
309946	202420	2
307873	213493	4
303260	224537	3
300584	244067	1
302244	241137	4
305082	243164	3
301699	231382	3
304134	219835	1
304278	231787	3
301548	200783	2
311324	234505	1
305881	216111	6
302439	207542	3
303675	248876	1
301383	245632	3
306268	237710	1
314094	231684	1
314739	219890	3
303739	221304	6
308695	222238	1
302379	217762	8
302708	215763	8
313311	200354	5
301450	236592	5
300900	245159	5
303831	217384	7
314177	205079	1
300950	223154	3
312606	233317	3
303289	201133	1
304454	233628	3
303201	206261	1
312990	208518	5
306634	234517	1
314503	249379	4
311884	217708	4
308666	224038	2
301677	218230	1
311605	213423	2
303848	248733	1
304723	223472	4
314756	237552	2
311433	225769	3
305671	240981	3
311334	224528	1
313405	206198	2
304605	202601	6
312797	231975	6
303955	218266	2
304612	234774	1
300101	228270	1
307524	233542	2
305375	206588	1
310453	248784	2
301142	239984	1
305206	223061	8
305710	231161	3
312212	240559	4
303249	225236	1
311375	249514	2
305615	202791	4
302866	232077	4
307086	220831	1
307233	203374	1
313599	226968	1
309142	208918	1
314975	203073	2
305018	227843	2
303734	225027	5
312911	215955	1
311066	205922	5
308577	226506	2
312067	212293	4
306971	219052	5
310775	218661	1
301507	225728	3
306231	215277	2
305529	234524	1
307253	247073	1
304189	200625	1
303472	208631	1
305291	205644	5
311558	201898	1
306978	209831	3
304529	228501	3
314622	219626	1
310987	224025	2
314277	227444	2
301154	223774	1
310981	243995	4
305466	214074	3
308727	245076	4
304773	234638	3
314164	226296	1
304858	243718	3
300128	249228	6
305993	200288	1
309111	236508	1
306262	214201	7
310879	239572	4
312531	232965	3
303492	226757	3
311650	203874	3
309391	228168	4
312771	212357	3
311442	202850	1
306152	204350	3
301897	245657	3
309837	234485	7
309296	225880	5
308850	206799	5
310428	207981	3
309357	221926	4
305576	225881	2
311622	207675	1
311817	203702	1
301651	228289	2
314623	202309	4
302106	247083	4
305180	222019	1
309606	216617	2
311925	202958	4
314565	229848	4
307225	229084	2
303586	201744	1
300592	218345	5
310084	228484	3
300829	248479	1
314132	213438	1
311388	223789	2
312442	207454	4
309770	245510	3
311943	236140	4
313018	228429	3
312451	206971	6
307840	227128	1
313103	236011	3
308763	201401	4
300586	231208	1
303123	216295	2
303662	231161	1
312326	244894	2
303828	210887	1
306044	235805	3
305465	244198	2
311732	214079	5
310294	216481	2
308042	207206	2
301834	244165	6
301773	202965	2
312817	239768	3
310239	244028	5
301574	235691	4
303947	218686	6
308834	247480	3
307396	219664	2
302119	235556	1
306443	204935	2
304399	229823	3
304935	210700	2
309103	220231	7
305341	202916	3
303040	242465	5
303982	200099	3
314770	241770	3
300198	249514	4
307178	239877	3
310569	233523	4
303453	207959	3
313702	205489	4
313137	247618	2
301866	224830	5
303511	202970	4
304434	232703	1
306008	233440	5
309423	227447	4
313332	208228	1
306948	210316	4
302258	230779	6
303775	246078	5
302390	207976	2
301438	215684	4
303350	221147	2
314909	207717	4
304307	222831	2
305924	238221	5
302247	243220	1
305046	221359	3
301049	241103	2
301116	222405	2
301636	225924	3
307165	225708	1
312786	201547	3
301492	200938	1
311320	234023	3
308057	210032	1
314604	235148	2
302501	231255	1
303734	244556	5
304197	203642	5
305465	235061	1
312422	230770	4
314463	204213	1
311537	237376	1
305670	209575	4
312837	206576	2
311048	218498	4
305541	218043	3
306419	247210	1
309969	241029	1
300275	247493	1
304202	208371	5
308690	240009	2
301441	206720	4
310078	212756	1
304806	214985	8
314441	204494	1
304501	212793	2
313623	200354	5
300356	233415	2
311940	220766	2
310493	227813	4
307327	216348	3
309385	238168	5
300216	224321	7
303066	243611	4
311421	214359	6
302423	227288	1
309979	237197	3
309303	228525	1
311799	241553	1
302523	237100	4
308358	227238	2
312078	219211	2
307085	211848	3
303725	240502	4
308466	212235	4
311790	249045	3
311268	213313	3
300930	203998	1
314583	204615	1
313883	211738	1
311393	202734	1
304603	214366	1
311688	241649	2
311756	235464	2
307043	221470	1
311065	204761	3
304706	249681	4
310512	236324	1
311458	222785	1
303647	210404	1
308232	207534	1
314171	245005	4
303801	213681	2
305654	225770	2
308131	206899	1
302893	226791	3
314865	214040	1
312075	246836	1
301279	223084	2
313716	211358	1
310075	245316	2
303844	237758	1
314107	215292	4
310087	218854	5
313048	239636	3
309459	224871	4
302466	220829	4
304748	200978	2
304068	244841	8
307140	206179	3
313552	235654	1
302774	234473	1
310399	213833	2
307340	240170	3
305204	212103	2
303474	243957	1
301586	244633	1
310716	230747	4
312410	229226	2
305547	205537	3
303955	241800	4
310528	222814	5
313380	217905	6
306399	227242	4
306552	227828	1
311027	213410	3
306244	229486	3
306809	203176	3
302042	242831	4
314663	242510	2
302535	203688	2
310236	216301	4
304776	215987	1
303270	200682	4
300766	211203	3
306418	241052	5
305552	210746	3
300091	241593	4
302169	218511	3
306096	203360	3
305777	211162	1
302697	245833	5
308002	249665	2
306085	236328	1
307240	207244	4
306673	203886	2
311882	238352	1
305681	248726	7
304426	237208	1
310648	207313	3
300845	223162	1
307280	231571	1
304772	219655	4
314233	241154	4
301561	217513	2
311210	241819	2
309339	223262	3
303069	228213	4
312354	219673	4
308648	241889	2
311163	237633	4
309543	210649	2
306595	247773	4
307066	239338	2
311261	219320	7
308243	225102	3
301778	243229	1
303657	204404	2
309356	222294	4
306275	229063	1
307013	241665	2
304932	234418	2
307610	221845	4
314641	213475	2
302629	213897	3
311173	236736	2
307982	221847	1
306567	228409	2
311373	214844	4
302017	214839	3
311505	247794	2
304769	248611	6
300309	212355	1
314446	210556	2
311801	224671	2
303251	245005	4
309947	200373	3
312476	244730	3
307191	212729	3
308685	212302	1
310253	221245	6
308393	228010	1
307307	209937	5
313667	214100	1
311963	202664	2
302677	230853	7
311669	241984	1
304404	220620	3
309613	207924	2
307699	230979	4
308614	207165	1
311097	247598	3
301584	230739	3
314086	239104	3
302263	232442	1
306436	247336	3
313672	226980	2
311207	212090	5
313503	216671	2
302527	226209	5
305006	232899	1
303325	235423	3
302859	220938	1
301283	229291	1
313404	245570	2
303543	215671	5
314877	204006	3
301996	203849	3
302288	236661	6
300192	212673	4
306025	206714	2
314075	216891	1
312955	241879	3
303882	221650	1
306194	242738	6
314522	242272	4
304338	211425	6
310555	213896	4
306007	249883	3
300345	243223	2
311579	220665	1
313594	207949	5
302321	223829	3
301195	235196	1
300839	243268	1
307767	241108	1
303923	241653	3
300998	246959	5
300619	217190	4
314578	224778	5
309715	202035	3
312965	226594	3
307051	244756	1
313326	215306	3
303626	211272	7
314267	201739	2
302960	239139	5
312741	240190	3
307720	215942	2
301776	226604	3
311140	211191	2
304220	205003	3
306443	244233	1
310203	223285	4
310465	244856	3
300082	239923	1
303694	218805	1
310259	242391	1
301050	216427	1
308164	245903	5
309145	207462	1
301480	225374	2
301526	229885	4
310667	202587	5
311260	218694	2
303890	200697	3
303517	201237	3
301681	246111	1
311896	207975	1
303436	220827	4
313246	247483	2
304066	237194	1
309172	232182	2
302522	239335	2
305376	245430	6
313385	214442	1
309609	229926	4
302254	214574	1
310971	240141	1
310155	227245	5
309570	233009	3
306919	208558	3
313472	209867	5
300807	207803	2
300390	202427	1
302787	209879	5
304454	205243	4
309481	204485	1
311336	207657	3
303992	225225	1
313030	235578	4
309967	219233	4
302185	229551	4
312739	210021	1
302133	242319	3
306391	239581	3
313568	235015	4
305012	243416	1
300766	207214	1
305216	247104	7
304516	245389	3
312466	201133	5
302555	211619	2
302674	219041	6
303511	232306	1
302442	212454	3
312334	246890	1
311628	240180	3
303411	221098	2
303889	207849	1
301350	222742	3
308204	210436	2
314979	240591	6
309385	201946	4
313509	208025	6
302940	211592	2
300220	230980	5
305125	206926	4
314579	217142	4
312894	218444	1
313215	226578	1
309130	204588	3
303012	233057	2
306483	220854	3
311253	247116	1
314971	218606	6
308447	229606	3
310589	204279	1
301905	217746	1
310650	223917	3
306392	213022	2
305198	245506	2
310513	201950	1
313628	205742	2
303699	229777	6
306012	246478	1
304619	239546	2
310865	232530	2
314822	231661	4
314767	209675	3
303266	247303	2
314747	231928	3
306284	202341	1
313247	228748	1
313365	244736	3
304711	238405	1
301096	221414	4
311442	210526	3
309478	248789	4
313565	224553	2
304421	218399	1
309231	221472	3
305529	219860	4
308792	222334	6
303427	216954	3
306384	216491	3
307253	247399	1
310377	240013	1
311421	212354	3
309051	247404	2
302955	232915	4
301601	214086	6
306341	237409	1
311401	247834	1
312228	244134	1
312989	213498	3
306238	234603	3
303511	233293	1
307881	224511	3
306844	209247	4
306963	245840	4
301911	213618	1
308675	238021	1
304227	240494	5
309380	237572	3
306800	243744	2
306567	234933	1
303820	202881	1
310049	231114	3
314399	239860	2
308041	234960	4
311344	237343	6
308977	242024	2
304353	235464	3
300375	228170	2
306943	249904	5
314077	238339	2
314127	232939	3
308069	208480	3
307600	220761	3
301017	203469	3
300952	232705	4
309532	202013	1
304811	224957	3
311065	228848	1
307624	212789	1
304737	206692	1
313353	221186	1
309533	227918	1
307160	227895	4
302960	248030	2
314616	221716	3
310971	204909	4
305963	245002	3
311044	222550	3
312327	228177	6
311335	240256	4
304907	246553	2
300811	219332	4
305253	201511	3
310894	209976	3
303793	245761	4
307057	234156	4
310858	232772	1
306927	233260	3
305583	231650	6
304392	240098	4
312115	225046	3
302347	200869	1
309405	246344	1
306352	212609	1
310248	230134	1
312089	239389	4
312714	209588	3
313384	242172	2
300619	244879	1
305757	223749	4
311665	242425	2
305930	219273	4
300237	219603	2
303336	221254	5
311125	202855	2
303443	225014	5
309039	213775	1
314101	201485	4
308961	245477	4
305968	215886	7
307291	213884	4
304779	247471	2
300272	235376	1
301663	241784	1
302505	224480	2
301340	240199	1
306013	247132	1
309022	219162	3
301011	241904	4
312814	243966	1
305929	237167	4
304310	249679	1
300184	217567	1
305426	241378	1
300957	236787	1
304130	242723	1
304688	229539	4
304298	240497	2
309318	233279	6
307137	225757	3
303450	233213	3
311923	209265	4
313631	230297	2
302531	220466	3
300702	209088	6
305271	237418	3
304919	209698	4
304002	239791	6
309492	202078	1
303806	238330	2
305500	224479	5
308213	225454	1
305639	204795	1
311090	202373	1
305819	243846	2
312899	212514	1
310432	205053	6
310680	209392	8
309334	245163	2
302523	209211	1
311657	209192	1
314137	220001	1
305327	234035	5
308208	211305	1
309645	243612	2
313005	228076	1
312279	206330	3
302810	235051	1
303919	230961	1
300857	227848	3
314498	228442	4
310377	231667	6
308942	202963	1
309897	209718	4
303061	245174	3
313960	246516	5
313560	205226	1
309664	200120	1
302806	212072	3
308388	235981	3
308612	217849	1
303829	241160	1
302655	241675	3
305971	245848	3
308986	244909	1
307371	249452	2
314431	204931	1
312429	211758	3
303179	242355	5
301142	215077	1
308878	248992	2
313298	241305	4
306298	205669	3
301513	220881	1
313433	241387	5
304498	208658	1
305146	226745	1
314189	222881	4
300193	234890	6
300935	247894	1
301769	222653	3
301107	215231	1
307949	200274	5
314868	240256	6
303805	230532	1
303097	212847	1
311779	223213	3
309452	203283	2
306936	218282	4
306673	223446	4
300526	249866	4
312666	209049	1
310995	203032	3
303227	242557	5
313825	233841	5
309577	223916	6
303607	235403	4
312325	243157	4
314695	248449	4
309316	221535	2
305676	233223	2
312500	222437	5
306394	229862	1
304603	244046	3
305137	220628	1
305911	214002	1
301880	204933	4
300023	243797	1
300648	227072	1
305232	210430	2
302521	224768	1
306639	246910	1
308647	219075	2
307251	230179	1
310821	248609	4
310940	227893	4
311096	235783	1
308660	239356	1
310472	225608	1
302696	248223	1
313194	232597	3
312729	226506	2
312440	238373	3
311638	219036	2
301146	213303	2
302520	200789	2
307770	240131	1
314451	229215	4
311788	232119	3
309707	225173	5
301779	235583	1
300255	234022	3
301737	209484	1
307384	208476	2
309939	219327	4
311618	232997	2
302796	219893	3
300448	201727	1
307010	205820	3
304055	200198	4
314857	243816	2
314554	226900	3
306485	221747	1
308966	222754	2
309076	221430	1
304637	202542	4
302409	205825	1
300864	216913	6
312275	207719	2
308149	200992	3
309903	248637	4
311479	249749	1
311197	222415	1
305546	213432	1
308671	242727	2
306341	201806	3
310693	209366	1
313667	228597	2
313690	214884	1
312573	247585	5
311391	216166	4
305505	243262	4
304152	249331	4
300949	205413	4
304073	202426	1
304183	232849	2
311309	226144	5
314019	232502	3
314152	222021	4
314614	202774	4
311250	200893	1
313604	217824	1
314492	217121	1
310752	224732	2
306672	217525	1
304854	227139	2
307668	229167	2
308240	248502	2
301678	247175	2
306320	218215	3
313356	244639	3
307153	235405	1
311801	219366	2
301188	235607	1
300133	236002	2
313456	217904	4
307744	246052	4
306963	223072	1
311414	229083	3
304000	246657	2
304318	219590	1
312522	238685	2
301967	247168	1
304965	230443	1
306671	208448	2
307166	237217	4
312574	209268	5
303984	228692	5
302569	200827	4
310377	244871	4
306856	240084	5
304697	224421	6
309399	211942	2
303318	201688	3
307165	202260	4
313345	238107	1
312099	231995	1
311860	239272	3
314820	211416	4
308540	204211	2
309037	211393	1
306317	236995	4
306295	210879	7
314353	222287	4
301135	243728	6
305546	209338	4
313952	222741	2
313048	211697	3
301592	244297	1
313120	205617	3
301068	218857	3
309668	226381	4
308610	203293	1
300759	225216	4
311383	200084	3
312459	202638	7
307255	209579	5
309059	203975	4
313675	222088	1
300027	233993	1
307850	242182	1
310661	238359	1
303051	239131	4
311880	203041	2
314073	210285	3
305535	244850	2
302120	229052	2
314888	231838	1
302195	200032	4
302193	224465	7
311465	206975	4
308285	204932	3
308309	243942	4
309497	225055	3
306524	227736	1
301723	241814	2
308647	201413	4
311232	245637	3
308441	208863	1
306375	232018	1
305923	241073	1
301898	214559	6
312067	229696	2
310424	220264	1
301878	210206	6
306444	231771	3
311475	233115	4
305770	229782	2
310233	224833	2
312624	215978	1
311718	202141	2
304051	214103	3
302598	207935	2
312739	220649	1
314260	210100	5
306682	205596	5
302462	214144	1
300559	247394	3
311705	229845	3
309575	219091	1
301237	239479	5
301195	216144	1
300705	229487	4
300264	248219	4
301636	225109	4
303428	231580	3
307698	207668	2
311257	207387	2
309538	230595	3
303787	245901	2
313365	225928	1
304015	230249	5
310806	223624	3
303043	214921	3
310839	242617	5
307164	231658	1
314639	212785	2
311664	247044	4
302723	247175	3
307552	231664	5
305585	217840	3
303731	212064	1
300222	227130	1
313628	245602	2
